manual_saver
BREAD,$GPRMC,090816.000,A,3907.6462,N,08431.6071,W,0.22,143.41,040120,,,A*7B

BREAD,$GPRMC,090817.000,A,3907.6462,N,08431.6070,W,0.23,148.39,040120,,,A*7E

BREAD,$GPRMC,090818.000,A,3907.6461,N,08431.6070,W,0.27,135.87,040120,,,A*79

BREAD,$GPRMC,090819.000,A,3907.6461,N,08431.6069,W,0.27,136.22,040120,,,A*7C

BREAD,$GPRMC,090820.000,A,3907.6460,N,08431.6068,W,0.28,149.58,040120,,,A*7C

BREAD,$GPRMC,090821.000,A,3907.6459,N,08431.6068,W,0.20,152.98,040120,,,A*79

BREAD,$GPRMC,090823.000,A,3907.6458,N,08431.6067,W,0.31,147.64,040120,,,A*72

BREAD,$GPRMC,090824.000,A,3907.6458,N,08431.6066,W,0.16,131.98,040120,,,A*73

BREAD,$GPRMC,090825.000,A,3907.6457,N,08431.6066,W,0.09,101.56,040120,,,A*72

BREAD,$GPRMC,090826.000,A,3907.6457,N,08431.6066,W,0.12,155.39,040120,,,A*73

BREAD,$GPRMC,090827.000,A,3907.6457,N,08431.6065,W,0.18,152.44,040120,,,A*76

BREAD,$GPRMC,090828.000,A,3907.6457,N,08431.6065,W,0.24,159.73,040120,,,A*79

BREAD,$GPRMC,090829.000,A,3907.6456,N,08431.6065,W,0.26,171.86,040120,,,A*7B

BREAD,$GPRMC,090830.000,A,3907.6455,N,08431.6065,W,0.06,170.43,040120,,,A*7A

BREAD,$GPRMC,090831.000,A,3907.6455,N,08431.6065,W,0.15,202.34,040120,,,A*7F

BREAD,$GPRMC,090832.000,A,3907.6455,N,08431.6065,W,0.17,235.79,040120,,,A*73

BREAD,$GPRMC,090833.000,A,3907.6454,N,08431.6065,W,0.22,178.51,040120,,,A*75

BREAD,$GPRMC,090834.000,A,3907.6454,N,08431.6065,W,0.18,156.09,040120,,,A*7A

BREAD,$GPRMC,090835.000,A,3907.6453,N,08431.6065,W,0.07,219.46,040120,,,A*71

BREAD,$GPRMC,090836.000,A,3907.6453,N,08431.6065,W,0.18,104.42,040120,,,A*77

BREAD,$GPRMC,090837.000,A,3907.6453,N,08431.6064,W,0.06,150.81,040120,,,A*76

BREAD,$GPRMC,090838.000,A,3907.6453,N,08431.6064,W,0.09,94.57,040120,,,A*44

BREAD,$GPRMC,090839.000,A,3907.6453,N,08431.6064,W,0.15,47.24,040120,,,A*42

BREAD,$GPRMC,090840.000,A,3907.6453,N,08431.6064,W,0.15,91.62,040120,,,A*45

BREAD,$GPRMC,090841.000,A,3907.6453,N,08431.6063,W,0.04,89.97,040120,,,A*40

BREAD,$GPRMC,090842.000,A,3907.6453,N,08431.6063,W,0.10,229.29,040120,,,A*7B

BREAD,$GPRMC,090843.000,A,3907.6453,N,08431.6063,W,0.13,178.77,040120,,,A*75

BREAD,$GPRMC,090844.000,A,3907.6452,N,08431.6063,W,0.10,99.26,040120,,,A*4A

BREAD,$GPRMC,090845.000,A,3907.6452,N,08431.6063,W,0.11,98.87,040120,,,A*40

BREAD,$GPRMC,090846.000,A,3907.6452,N,08431.6062,W,0.04,318.79,040120,,,A*7C

BREAD,$GPRMC,090847.000,A,3907.6452,N,08431.6063,W,0.09,73.52,040120,,,A*46

BREAD,$GPRMC,090848.000,A,3907.6452,N,08431.6062,W,0.03,78.95,040120,,,A*42

BREAD,$GPRMC,090849.000,A,3907.6452,N,08431.6062,W,0.12,262.00,040120,,,A*76

BREAD,$GPRMC,090850.000,A,3907.6452,N,08431.6063,W,0.15,310.44,040120,,,A*7C

BREAD,$GPRMC,090851.000,A,3907.6453,N,08431.6063,W,0.23,330.41,040120,,,A*7E

BREAD,$GPRMC,090852.000,A,3907.6453,N,08431.6064,W,0.18,321.69,040120,,,A*78

BREAD,$GPRMC,090853.000,A,3907.6454,N,08431.6064,W,0.26,329.13,040120,,,A*76

BREAD,$GPRMC,090854.000,A,3907.6454,N,08431.6065,W,0.33,333.02,040120,,,A*7F

BREAD,$GPRMC,090855.000,A,3907.6455,N,08431.6065,W,0.25,340.15,040120,,,A*7A

BREAD,$GPRMC,090856.000,A,3907.6456,N,08431.6065,W,0.26,349.39,040120,,,A*7E

BREAD,$GPRMC,090857.000,A,3907.6456,N,08431.6066,W,0.28,357.55,040120,,,A*77

BREAD,$GPRMC,090858.000,A,3907.6457,N,08431.6066,W,0.19,8.12,040120,,,A*71

BREAD,$GPRMC,090859.000,A,3907.6458,N,08431.6066,W,0.21,332.23,040120,,,A*7C

BREAD,$GPRMC,090900.000,A,3907.6458,N,08431.6066,W,0.18,339.95,040120,,,A*7D

BREAD,$GPRMC,090901.000,A,3907.6459,N,08431.6066,W,0.29,12.26,040120,,,A*4D

BREAD,$GPRMC,090902.000,A,3907.6459,N,08431.6066,W,0.33,2.67,040120,,,A*71

BREAD,$GPRMC,090903.000,A,3907.6460,N,08431.6066,W,0.32,23.00,040120,,,A*49

BREAD,$GPRMC,090904.000,A,3907.6461,N,08431.6065,W,0.33,2.13,040120,,,A*7C

BREAD,$GPRMC,090905.000,A,3907.6462,N,08431.6065,W,0.34,5.88,040120,,,A*7C

BREAD,$GPRMC,090906.000,A,3907.6463,N,08431.6065,W,0.35,14.34,040120,,,A*48

BREAD,$GPRMC,090907.000,A,3907.6464,N,08431.6065,W,0.39,7.64,040120,,,A*75

BREAD,$GPRMC,090908.000,A,3907.6465,N,08431.6065,W,0.32,16.22,040120,,,A*42

BREAD,$GPRMC,090909.000,A,3907.6466,N,08431.6065,W,0.25,23.85,040120,,,A*4D

BREAD,$GPRMC,090910.000,A,3907.6466,N,08431.6064,W,0.26,50.51,040120,,,A*4A

BREAD,$GPRMC,090911.000,A,3907.6467,N,08431.6064,W,0.24,61.30,040120,,,A*4D

BREAD,$GPRMC,090912.000,A,3907.6467,N,08431.6063,W,0.22,16.03,040120,,,A*4F

BREAD,$GPRMC,090913.000,A,3907.6468,N,08431.6063,W,0.14,358.64,040120,,,A*7C

BREAD,$GPRMC,090914.000,A,3907.6468,N,08431.6063,W,0.08,324.60,040120,,,A*79

BREAD,$GPRMC,090915.000,A,3907.6468,N,08431.6063,W,0.02,195.58,040120,,,A*71

BREAD,$GPRMC,090916.000,A,3907.6468,N,08431.6063,W,0.03,238.29,040120,,,A*71

BREAD,$GPRMC,090917.000,A,3907.6468,N,08431.6063,W,0.14,113.98,040120,,,A*76

BREAD,$GPRMC,090918.000,A,3907.6468,N,08431.6062,W,0.12,102.95,040120,,,A*73

BREAD,$GPRMC,090919.000,A,3907.6468,N,08431.6062,W,0.04,6.42,040120,,,A*7A

BREAD,$GPRMC,090920.000,A,3907.6468,N,08431.6062,W,0.10,308.68,040120,,,A*70

BREAD,$GPRMC,090921.000,A,3907.6468,N,08431.6062,W,0.11,323.99,040120,,,A*77
BREAD,$GPRMC,090922.000,A,3907.6469,N,08431.6063,W,0.17,23.81,040120,,,A*48

BREAD,$GPRMC,090923.000,A,3907.6469,N,08431.6062,W,0.24,4.98,040120,,,A*75

BREAD,$GPRMC,090924.000,A,3907.6470,N,08431.6062,W,0.22,356.80,040120,,,A*71

BREAD,$GPRMC,090925.000,A,3907.6470,N,08431.6062,W,0.20,352.43,040120,,,A*79

BREAD,$GPRMC,090926.000,A,3907.6471,N,08431.6062,W,0.13,349.32,040120,,,A*77

BREAD,$GPRMC,090927.000,A,3907.6471,N,08431.6063,W,0.25,325.93,040120,,,A*73

BREAD,$GPRMC,090928.000,A,3907.6472,N,08431.6063,W,0.19,350.48,040120,,,A*74

BREAD,$GPRMC,090929.000,A,3907.6472,N,08431.6063,W,0.20,337.63,040120,,,A*77

BREAD,$GPRMC,090930.000,A,3907.6473,N,08431.6064,W,0.35,313.66,040120,,,A*7E

BREAD,$GPRMC,090931.000,A,3907.6474,N,08431.6064,W,0.17,295.04,040120,,,A*73

BREAD,$GPRMC,090932.000,A,3907.6474,N,08431.6065,W,0.10,195.34,040120,,,A*76

BREAD,$GPRMC,090933.000,A,3907.6473,N,08431.6065,W,0.18,133.56,040120,,,A*70

BREAD,$GPRMC,090934.000,A,3907.6473,N,08431.6065,W,0.17,127.95,040120,,,A*72

BREAD,$GPRMC,090935.000,A,3907.6473,N,08431.6064,W,0.04,17.34,040120,,,A*49

BREAD,$GPRMC,090936.000,A,3907.6473,N,08431.6064,W,0.04,340.95,040120,,,A*70

BREAD,$GPRMC,090937.000,A,3907.6473,N,08431.6064,W,0.10,334.30,040120,,,A*78

BREAD,$GPRMC,090938.000,A,3907.6473,N,08431.6064,W,0.14,156.75,040120,,,A*74

BREAD,$GPRMC,090939.000,A,3907.6473,N,08431.6064,W,0.04,351.91,040120,,,A*7B

BREAD,$GPRMC,090940.000,A,3907.6473,N,08431.6064,W,0.15,96.43,040120,,,A*42

BREAD,$GPRMC,090941.000,A,3907.6473,N,08431.6064,W,0.14,0.18,040120,,,A*73

BREAD,$GPRMC,090942.000,A,3907.6473,N,08431.6064,W,0.18,328.69,040120,,,A*73

BREAD,$GPRMC,090943.000,A,3907.6474,N,08431.6064,W,0.12,352.22,040120,,,A*7D

BREAD,$GPRMC,090944.000,A,3907.6474,N,08431.6064,W,0.19,355.32,040120,,,A*77

BREAD,$GPRMC,090945.000,A,3907.6475,N,08431.6064,W,0.25,16.50,040120,,,A*48

BREAD,$GPRMC,090946.000,A,3907.6475,N,08431.6064,W,0.19,20.45,040120,,,A*45

